Username,Text,language,retweet_count,Time,location
Travis2020H,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:18:08+00:00,"Paris, Texas"
willye_e,@CNBC Some international news sites are talking about the Iranian people winning the revolution because the Ershad patrol has stopped working.The work of Ershad Patrol has not been stopped and only its name has been changed.  #MahsaAmini,en,0,2022-12-05 10:18:07+00:00,
irose6104,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:18:07+00:00,
yeonhee0522,"In Iran we don't want Islamic Republic regime. We don't want reform, we want to get rid of Islamic Republic. Our protests still are going on in almost all cities of Iran and IR is trying its best to suppress us in every way it can.  #MahsaAmini   #IranRevolution  @CNN @TIME @WSJ",en,0,2022-12-05 10:18:07+00:00,
bahmad91,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:18:07+00:00,Berlin
Arshi_mi,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:18:05+00:00,
Mr_amib,The news of abolishing the morality police in Iran is false information  It’s part of the IR propaganda after establishing the UN fact-finding committee  IR mercenaries like NIAC lie to you  The people in Iran want to liberate their country completely  #MahsaAmini  @CNN @nytimes @UN,en,2,2022-12-05 10:18:05+00:00,ربات سازی اصغر و پسران جز احمد
Shroad7,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1326,2022-12-05 10:18:05+00:00,
rahimy166,Freiheitskämpfer #NedaBayat aus Zanjan stand am 26.Okt während der Protesten auf dem Politzeiwagen und wurde von Mullahregimkräfte verhaftet und nach erzwungenen Geständnis getotet!  #MahsaAmini  @UN_HRC  #FactFinding   @EMMA_Magazin @amnesty_de   @ABaerbock @ZDF @ARD_Presse https://t.co/kT5am5hXTB,de,3,2022-12-05 10:18:04+00:00,"Stuttgart, Deutschland"
natascha_nie,"Diaries of a Revolution is our new series from the heart of Iran. We are left speechless by the brave women and men fighting for their freedom all around Iran.    Story: Anonymous protesters from Iran    Music: ""Behind The Sun"" courtesy of @odesza     Graphic: @legomahi     #MahsaAmini https://t.co/NG8ZvW2S9q",en,1,2022-12-05 10:18:02+00:00,
MarSanson,"1. Suivant de près l’actualité iranienne j’aurais été heureuse de recevoir une invitation des média pour parler des premières condamnations à morts de manifestants, de la situation alarmante d’une des principale figures de cette révolte...    #MahsaAmini #مهسا_امینی",fr,155,2022-12-05 10:18:02+00:00,
Nashenas090,رسانه قوه قضائیه ضمن تایید پلمب «گالری جواهرآلات نور» متعلق به #علی_دایی، علت این دستور را «همراهی با گروه‌های ضد انقلاب» در فضای مجازی عنوان کرد    #مهسا_امینی   #MahsaAmini https://t.co/SYbr6eWCET,fa,213,2022-12-05 10:18:01+00:00,
Mamboli3,"GRÈVE DE COMMERÇANTS ce lundi 5 décembre à Kerman (sud-est de l’#Iran), en réponse à l’appel à 3 jours de mobilisation nationale en solidarité avec les manifestants iraniens, avec en point d’orgue la « Journée de l’étudiant » mercredi 7 décembre #MahsaAmini  Source @1500tasvir https://t.co/6sMrsedz2r",fr,9,2022-12-05 10:17:59+00:00,
madHGHfm,اعتصاب در تبریز، ولیعصر  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/6PacBk08k6,fa,375,2022-12-05 10:17:59+00:00,Atropatene
strongpatrol,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1326,2022-12-05 10:17:59+00:00,
AmirAzaad20,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:17:57+00:00,Norway
eligassiot,"Ala Dasti, 15 ans, a été enlevée le 30 novembre par les mercenaires de la république islamique. Nous n’avons aucune nouvelle.   Ce régime barbare a tué au moins 64 enfants et détenu et torturé des centaines d'autres.  @drninaansary #MahsaAmini #IranRevoIution https://t.co/yFMwCN26rf",fr,351,2022-12-05 10:17:56+00:00,
free_girl78,گشت ارشاد چیزی نبود که جمع بشه جز یه ون تخمی، مهم گوه‌خورای وحشی داخل ون بودن که الان آزادانه میریزن تو شهر و دیگه به هیچ‌ طویله‌ای هم وصل نیستن!  #MahsaAmini  #مهسا_امینی,fa,6868,2022-12-05 10:17:56+00:00,همونجایی که پسش میگیریم(ایران)
Phoenix_fandogh,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:17:56+00:00,Neverland
shail25882954,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:56+00:00,
lilithshishi,"Наша проблема не в хіджабі, уряд Ісламської Республіки корумпований і повинен піти, ми не хочемо реформ, ми хочемо зміни режиму, ми хочемо революції.  #MahsaAmini   #IranReveloution",uk,82,2022-12-05 10:17:55+00:00,free Iran 
4ashniii,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1326,2022-12-05 10:17:55+00:00,
Nil_oo_r,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:17:54+00:00,
hsellier,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:54+00:00,
Kamelin10643729,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1234,2022-12-05 10:17:53+00:00,
FormerMrRobot,مشهد، بلوار استقلال  اعتصاب کسبه  ٢۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/rinhNNRNSA,fa,82,2022-12-05 10:17:52+00:00,"Woman, Life, Freedom"
HulseggeMarjon,De opening van het NOS journaal had ook kunnen zijn dat vandaag in #Iran 4 politieke gevangenen zijn geëxecuteerd ipv dat valse en nietszeggende bericht over afschaffing van de moraalpolitie. Verbijsterend. #IranRevolution #MahsaAmini https://t.co/KdUoNYjABo,nl,122,2022-12-05 10:17:52+00:00,Nederland
lilithshishi,"Notre problème n'est pas le hijab, le gouvernement de la République islamique est corrompu et doit partir, nous ne voulons pas de réformes, nous voulons un changement de régime, ne soyez pas dupe  #MahsaAmini   #IranReveloution",fr,85,2022-12-05 10:17:52+00:00,free Iran 
moonlight_1184,اعتصاب کسبه محله آزادی  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/fqwRbT5LM1,fa,74,2022-12-05 10:17:51+00:00,
lilithshishi,"Unser Problem ist nicht der Hijab, die Regierung der Islamischen Republik ist korrupt und muss gehen, wir wollen keine Reformen, wir wollen einen Regimewechsel, wir wollen eine Revolution.  #MahsaAmini   #IranReveloution",de,82,2022-12-05 10:17:51+00:00,free Iran 
AvengerSetareh,In my interview today with @i24NEWS_EN I tried to clarify that the abolition of the morality police is just a regime propaganda an attempt to undermine people's fight and mislead them specially in 3 upcoming days.  #IranRevolution2022   #MahsaAmini https://t.co/u6DDvfKoYy,en,2611,2022-12-05 10:17:51+00:00,
Elfi6667,Latest news received regarding this article:    Apparently Farnaz Fasihi is desperately seeking people to give her a comment to correct the article &amp; many have refused to work with her.  Good to hear that people do not wanna be involved in her mess.  #IranRevolution   #MahsaAmini https://t.co/vetrPq5WOq,en,148,2022-12-05 10:17:50+00:00,
ottavio1974,"Buongiorno da #Teheran, quartiere #Shemiran.   Negozi tutti chiusi.   Vi consiglio di non farvi distrarre più dalle fake news del regime sulla polizia morale e di seguire qui le ore decisive di vita della Repubblica islamica in #Iran    #MahsaAmini #IranRevoIution     @RadioRadicale https://t.co/hasiTHt1vA",it,78,2022-12-05 10:17:50+00:00,
baraye_azadi80,تهران  اعتصاب کسبه در نازی‌آباد    #مهسا_امینی   #MahsaAmini https://t.co/qLZE22OQIR,fa,140,2022-12-05 10:17:49+00:00,
lilithshishi,"The morality police will never be remove from Islamic Republic، cuz it is part of their identity.  Nothing change the fact of how many people have lost their dears because of it. NIAC is playing you, in order to justify the Dictator's Crimes.  #MahsaAmini   #IranRevolution",en,91,2022-12-05 10:17:49+00:00,free Iran 
ItsBlank0,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1326,2022-12-05 10:17:49+00:00,
DibaPanah,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,654,2022-12-05 10:17:49+00:00,
JColeS2121,"1-Why do foreign media fall for the disinformation by the Iranian regime? In 2017, the regime claimed the morality police would end arrests for hijab. Yet, in 2022, it arrested &amp; killed #MahsaAmini for hijab. Today, international media reported morality police would be abolished https://t.co/OjMmCRxzmN",en,2486,2022-12-05 10:17:48+00:00,The Emirates Stadium
missGandomm,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1326,2022-12-05 10:17:48+00:00,
lilithshishi,To international media:    1) abolishing morality police in Iran is disinformation but it shows the fear of the regime.  2) Regime’s empty promises are a sign of desperation that the uprising continues  3) People are united in their demand for an end to Islamic Republic  #MahsaAmini,en,90,2022-12-05 10:17:48+00:00,free Iran 
dariyan70,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,654,2022-12-05 10:17:48+00:00,Ireland
MohAmmdMAhdI02,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7477,2022-12-05 10:17:47+00:00,
karinmatthijsse,The #IslamicRepublic continues to suppress and silence dissent.   24 yr old #MinaBukai was recently arrested by security forces in Iran. Her whereabouts remain unknown.   She is one of countless Iranians abducted during anti-regime protests.     #MahsaAmini‌ #IranRevoIution2022 https://t.co/zncrUPrAuO,en,324,2022-12-05 10:17:47+00:00,Nederland
Iwannatravel13,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/qRcY0Kaepc https://t.co/6ShBqnSbMn,en,7760,2022-12-05 10:17:47+00:00,
lilithshishi,"To lift world's public opinion pressure, the IR changes name of the ""Morality Police"". However, Iranian women &amp; girls are still beaten, imprisoned or killed like #MahsaAmini for mandatory dress code. Don't let the IR fool you with lies and be Iranian's voice.  #IranRevolution",en,93,2022-12-05 10:17:47+00:00,free Iran 
_purplebasil,@sisipide Ställ in mötet med regimens lobbyisten. @UISweden @Utrikesdep @UF_Sverige   #MahsaAmini,sv,2,2022-12-05 10:17:46+00:00,
phistashki,بسر شوق سر کوی ته دیرم  بدل مهر مه روی ته دیرم    #MahsaAmini #مهسا_امینی,fa,0,2022-12-05 10:17:46+00:00,
Shally29884255,"Unprecedented strike in Iran. Unlike regime propaganda, protesters are determined to get rid of the regime that brutally kills children and innocent citizens. Video shows Tehran on Monday December 5th.   #MahsaAmini  #IranRevoIution https://t.co/nt2l1h6COl",en,29,2022-12-05 10:17:46+00:00,
AyabenzerHsr,فوری     دو تن از مزدوران فراجا در ایست بازرسی در چابهار با گلوله پارتیزان های ایرانی کشته شدند.    #MahsaAmini #IranRevoIution,fa,28,2022-12-05 10:17:46+00:00,
Bisharaf_News,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,654,2022-12-05 10:17:45+00:00,
maryam18937476,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:45+00:00,
MartinGaedt,"Immer wieder wollen uns „Expert*innen“ weismachen, dass die Proteste im Iran abflauen oder eine Illusion westlicher Medien sind. Quatsch! Die Bilder heute (z.B. Tabriz) sprechen für sich. Der größte Generalstreik seit Beginn der Proteste hat begonnen. #IranRevolution #MahsaAmini https://t.co/zxYBJQhAau",de,39,2022-12-05 10:17:45+00:00,"Berlin, Deutschland"
Alii_264,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/qRcY0Kaepc https://t.co/6ShBqnSbMn,en,7760,2022-12-05 10:17:45+00:00,
lilithshishi,"Our problem is not the hijab, the government of the Islamic Republic is corrupt and must go, we don't want reforms, we want regime change, people outside Iran should not be fooled by Tehran's mullahs.  #MahsaAmini   #IranReveloution",en,97,2022-12-05 10:17:45+00:00,free Iran 
sam55170492,رژيم ايران به خوبى ميداند كه در حال شكست است و به دنبال راهى براى نجات خود مى باشد     فریب تلاش‌های رژیم برای کسب امتیاز با غرب با منحرف کردن تمرکز از هدف واقعی ،یعنی تغییر رژیم را نخورید.  #IranRevolution #MahsaAmini     https://t.co/MdcVgxU6Oy,fa,876,2022-12-05 10:17:44+00:00,ایران
FelixSt30818638,"#Isfahan #Kerman #Shiraz heute und Videos aus etl anderen Städten: Sie lassen die Geschäfte zu! Geschäftsleute,die Mitte d Gesellschaft.  Wenn sich das fortsetzt, bedeutet das noch größerer Rückhalt für die Forderung nach dem Ende dieses Regimes.Bürger gegen Herrscher.#MahsaAmini https://t.co/u8Vxwy32TL",de,56,2022-12-05 10:17:44+00:00,Scherzingen (Thurgau)
Tehran27043110,The morality police is not abolished and that is simply misinformation and propaganda made by the regime and its arms in the west.  #IranRevolution2022   #MahsaAmini,en,1455,2022-12-05 10:17:44+00:00,
WildSwallow00,@ksadjadpour @GissouNia They suffer from political grandeur. Remember saeed al sahaf. To the last minute was the US army was at the door and he was screaming in the balcony “we will not lose” #MahsaAmini,en,0,2022-12-05 10:17:43+00:00,Iran
bahmad91,"It can end NIAC, It can cancel Trita, and It can end Barbara's career.  @barbaraslavin1  #IranRevolution2022    #MahsaAmini https://t.co/3WgsezcS1m",en,376,2022-12-05 10:17:42+00:00,Berlin
manhamunam1,The Islamic Republic has executed Naser Omarzehi and Alireza Naroui this morning at Zahedan Central Prison.  #MahsaAmini,en,583,2022-12-05 10:17:42+00:00,
nsolalaaaa,"The Islamic Republic of Iran has announced that the moral police has been abolished. This is a big trick, as in the past, various patrols of moral warning were abolished and replaced by another type.  #MahsaAmini  #IranRevolution2022  #Iran",en,44,2022-12-05 10:17:42+00:00,
SorayaMehrabani,خواستم بگم واقعاً ریدین با این کپی کردنتون، شما همون سلام فرمانده رو بخون نمی‌خواد رو عن بقیه سرسره بازی کنی.  #MahsaAmini  #مهسا_امینی https://t.co/j5dGkwUmqY,fa,834,2022-12-05 10:17:42+00:00,Islamic Republic of Iran
IranNewsUpdate1,"#IranRevolution2022—December 5, Day 81  Tehran, #Iran's capital—Footage shows carpet dealers are on strike in Bu-Ali bazaar.  #KianPirfalak💔  #MahsaAmini🌹 https://t.co/mfLPm7MZ39",en,2,2022-12-05 10:17:41+00:00,"Washington, DC"
Mohaadheidary,Two Balochistani protestors named Naser Omrzehi and Alireza Narouei were executed hours ago by Iran's regime only for participating in protests.  @CNN   @guardian   @Reuters   @UN   @UNHumanRights   #MahsaAmini‌   #FIFAWorldCup   #IranRevolution https://t.co/GDgfmgXIcJ,en,0,2022-12-05 10:17:40+00:00,بیت تخمی رهبری
Hamid40344194,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7477,2022-12-05 10:17:39+00:00,
aydaazaad,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:39+00:00,
_purplebasil,"@sisipide @UISweden   @araslindh  I firmly declare that the NIAC organization and its members (Rouzbeh Parsi) do not represent me as an Iranian. They have no right to speak, comment or confer on my behalf  #IranRevolution   #MahsaAmini   #مهسا_امینی",en,4,2022-12-05 10:17:38+00:00,
dk23x12,Heute beginnt im #iran ein dreitägiger، gezielter Protest. Am ersten Tag geht geht es nur um Streiks. Im ganzen Land bleiben die meisten Geschäfte wie hier in Karaj zu #IranRevoIution #mahsaami̇ni̇ #مهسا_امینی #انقلاب۱۴۰۱ https://t.co/tO5PjztGyf,de,160,2022-12-05 10:17:38+00:00,North of the Alps
AlapourFarzad,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1234,2022-12-05 10:17:36+00:00,
Damon_YN,"Das ist doch ein schlechter Witz. Stefanie Bung trifft sich „im Namen der Berliner CDU Fraktion“ mit einer militanten iranischen Exil-Politsekte (➡️ MEK/NWRI), die keine Relevanz im Iran hat, und nennt es „Unterstützung der iranischen Protestbewegung“. #IranRevolution #MahsaAmini https://t.co/M6fJfNWE05",de,225,2022-12-05 10:17:36+00:00,
willye_e,@cnnbrk Some international news sites are talking about the Iranian people winning the revolution because the Ershad patrol has stopped working.The work of Ershad Patrol has not been stopped and only its name has been changed.  #MahsaAmini,en,0,2022-12-05 10:17:35+00:00,
1TWITTEUZ,"GRÈVE DE COMMERÇANTS ce lundi 5 décembre à Ispahan (nesfeh jahan) ville du centre de l’#Iran, en réponse à l’appel à 3 jours de mobilisation nationale en solidarité avec les manifestants iraniens, avec en point d’orgue la « Journée de l’étudiant » mercredi 7 décembre. #MahsaAmini https://t.co/ytr2Kh0f3w",fr,14,2022-12-05 10:17:35+00:00,Entre le ciel et la Terre
aphrotide4,"It can end NIAC, It can cancel Trita, and It can end Barbara's career.  @barbaraslavin1  #IranRevolution2022    #MahsaAmini https://t.co/3WgsezcS1m",en,376,2022-12-05 10:17:35+00:00,"Iran, not Islamic Republic "
motahedshim,"Nearly 3 months from the start of #IranRevolution Iranians are still persistent in their fight for freedom. Their presence in the streets should be clear signal they're not backing down.    West MUST CUT TIES with IR, put MAX PRESSURE &amp; support ppl in ANY WAY POSSIBLE.    #MahsaAmini https://t.co/Y8OWaa6mHc",en,3671,2022-12-05 10:17:34+00:00,"London, England"
ferferi8889,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1234,2022-12-05 10:17:34+00:00,
Marykh34,حوض آب به رنگ خون؛ اعتراض نمادین دانشجویان دانشکده فنی مهندسی دانشگاه قم در اعتراض به سرکوب و بازداشت دانشجویان   #مهسا_امینی   #OpIran   #MahsaAmini,fa,9,2022-12-05 10:17:34+00:00,
margamacu,"Sentenced to 5 years in prison on fabricated ""national security charges"" for engaging in #IranProtests, Mohammad Gholamzadeh, a PhD student at Tehran University, remains in detention despite having the right to be free on bail during the appeal process.     #MahsaAmini   #محمد_غ https://t.co/jBgdk0GhJA",en,207,2022-12-05 10:17:33+00:00,Mallorca
Miiraa7354,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1279,2022-12-05 10:17:33+00:00,
secretarmy_ir,@ABCWorldNews @lipoftv People in Iran are fighting for the regime change not only for mandatory hijab!  Don't let the Islamic Republic play with u &amp; don't let ur news agencies spread regime's lies  They're still the same monsters who run the whole system    It's #IranRevolution2022   #MahsaAmini  #مهسا_امینی,en,0,2022-12-05 10:17:33+00:00,"Santa Monica, CA"
NikkiiB1981,The Islamic Republic has executed Naser Omarzehi and Alireza Naroui this morning at Zahedan Central Prison.  #MahsaAmini,en,583,2022-12-05 10:17:33+00:00,"Toronto, Ontario"
MajidiMinoo,"GRÈVE DE COMMERÇANTS ce lundi 5 décembre à Kerman (sud-est de l’#Iran), en réponse à l’appel à 3 jours de mobilisation nationale en solidarité avec les manifestants iraniens, avec en point d’orgue la « Journée de l’étudiant » mercredi 7 décembre #MahsaAmini  Source @1500tasvir https://t.co/6sMrsedz2r",fr,9,2022-12-05 10:17:33+00:00,
yeonhee0522,Please notice that nothing has changed in Iran. Hijab is yet obligatory and Morality Police is not removed legally.  Please don't publish fake news!  We are still fighting for regime change not just mandatory hijab.  #MahsaAmini  #IranRevolution  @CNN @TIME @washingtonpost @nytimes,en,0,2022-12-05 10:17:33+00:00,
Hope_NMA,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1279,2022-12-05 10:17:32+00:00,
katikate2022,سخت هراسیده ای از دل یکرنگ ما  #مهسا_امینی   #MahsaAmini,fa,23,2022-12-05 10:17:32+00:00,
EffortSharingan,"@CNN To lift world's public opinion pressure, the IR changes name of the ""Morality Police"". However, Iranian women &amp; girls are still beaten, imprisoned or killed like #MahsaAmini for mandatory dress code. Don't let the IR fool you with lies and be Iranian's voice.  #IranRevolution   @UN https://t.co/DIIfdGqR18",en,1694,2022-12-05 10:17:31+00:00,
Thesun_000,رسانه قوه قضائیه ضمن تایید پلمب «گالری جواهرآلات نور» متعلق به #علی_دایی، علت این دستور را «همراهی با گروه‌های ضد انقلاب» در فضای مجازی عنوان کرد    #مهسا_امینی   #MahsaAmini https://t.co/SYbr6eWCET,fa,213,2022-12-05 10:17:31+00:00,Space
DibaPanah,اعتصاب در گوهردشت کرج    #مهسا_امینی   #MahsaAmini https://t.co/UG3OLUkjiA,fa,67,2022-12-05 10:17:31+00:00,
HyugaWilliam,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1279,2022-12-05 10:17:31+00:00,
mhmdtempid,رژيم ايران به خوبى ميداند كه در حال شكست است و به دنبال راهى براى نجات خود مى باشد     فریب تلاش‌های رژیم برای کسب امتیاز با غرب با منحرف کردن تمرکز از هدف واقعی ،یعنی تغییر رژیم را نخورید.  #IranRevolution #MahsaAmini     https://t.co/MdcVgxU6Oy,fa,876,2022-12-05 10:17:30+00:00,IRAN
iranazadd1401,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:17:30+00:00,
NargessAzar,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1234,2022-12-05 10:17:29+00:00,
moonknight_ma,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1234,2022-12-05 10:17:29+00:00,
Rossoneri_SRJ,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4073,2022-12-05 10:17:28+00:00,
TheGodlyShaman,Daily Statistics on Iran Protests    #MahsaAmini  #Iran  #IranProtests2022 https://t.co/ULw7P8zabG,en,627,2022-12-05 10:17:28+00:00,
eli97592135,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:28+00:00,
EffortSharingan,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1279,2022-12-05 10:17:27+00:00,
veterof76,"La figlia di #MehdiShahmoradi, detenuto nella città di #Abdanan, da più di 14 giorni siede davanti al carcere aspettando suo padre. Oggi, Tiam è stata picchiata #MahsaAmini #IranRevolution #Iran    @RadioRadicale https://t.co/J6MfojXrWM",it,132,2022-12-05 10:17:27+00:00,
KetyBrazil,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,654,2022-12-05 10:17:27+00:00,"São Paulo, Brazil"
AngryGirlss,"Protest banner in Tehran:  “December 5, 6, 7  One step closer  #WomanLifeFreedom”  #MahsaAmini  https://t.co/oAVyIApT1x",en,430,2022-12-05 10:17:27+00:00,
AliakLeila,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:27+00:00, @Peter@social.linux.pizza
Farnaz86434622,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1068,2022-12-05 10:17:26+00:00,
ThatBiatchAli,اعتصاب گروهی از پرسنل بیمارستان سینا در تبریز    #مهسا_امینی   #MahsaAmini https://t.co/7c5vKmmT3f,fa,1415,2022-12-05 10:17:26+00:00,StuckInBlackoutAlbum
