Username,Text,language,retweet_count,Time,location 
MohammadiRashid,"#IranRevolution2022  The protests against #Iran’s theocratic regime relentlessly continued over the past four decades. But since the protests in November 2019, we have been facing a nation that is seeking fundamental changes.  #MahsaAmini🌹https://t.co/OwUVIwKttD",en,20,2022-12-17 22:20:14+00:00,
MohammadiRashid,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Sarvazad residents chant:  #IRGC &amp; Basij, you are our ISIS!  #MahsaAmini🌹 https://t.co/9YPlk6rEPk",en,15,2022-12-17 22:20:00+00:00,
CleoGKlein,#Iranprotests2022  #IranRevolution2022: .@gen_jackkeane: The Biden administration should seize the opportunity to not only support #Iran's protesters but support their right to rebel against tyranny and aggression.  #Iran  #اعتراضات_سراسری  https://t.co/idzwwEPLVh,en,4,2022-12-17 22:19:57+00:00,
MohammadiRashid,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Jannatabad residents chant:  Khamenei, you are a tyrant; we will bury you!  #MahsaAmini🌹 https://t.co/jkA1f23Pyr",en,12,2022-12-17 22:19:56+00:00,
MohammadiRashid,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Brave women chant in Darvazeh Shemiran metro station:  Swearing the blood of our martyrs, we resist to the end!  #MahsaAmini🌹 https://t.co/ExoCTCNUOD",en,17,2022-12-17 22:19:52+00:00,
MohammadiRashid,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Brave women chant in a metro wagon:  [Iran] would not be revived until removing the mullahs!  #MahsaAmini🌹 https://t.co/yYlvQy4rMy",en,12,2022-12-17 22:19:42+00:00,
CleoGKlein,#Iranprotests2022  #IranRevolution2022: Dr. Soolmaz Abooali  Women have played a significant and leading role in #Iran's uprising. Gen Z is also playing a leading role in the uprising.  #Iran  #اعتراضات_سراسری  https://t.co/TiOqYMbkOW,en,4,2022-12-17 22:19:42+00:00,
leillinga,@ShazzShams @UNICEF this is what we're referring to when we scream shame on you and all the other organizations who claim to protect children's rights   #MahsaAmini #IranProtests #IranRevolution2022,en,0,2022-12-17 22:19:05+00:00,Montreal
Sadaf_taheri9,@ManotoNews 🤣🤣🤣🤣🤣🤣🤣🤣🤣  No to IR terrorist regime.  #مهسا_امینی  #IranRevolution2022  #MahsaAmini,en,0,2022-12-17 22:19:00+00:00,
MohammadiRashid,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Footage shows truck drivers launching a strike in Akbarabad terminal.  #MahsaAmini🌹 https://t.co/nEfWw2jNCK",en,16,2022-12-17 22:18:19+00:00,
MohammadiRashid,"#IranRevolution2022  #Iran’s nationwide uprising is on Saturday, marking its 93rd day of relentless anti-regime protests against the ruling mullahs’ regime by people in various cities.  #MahsaAmini🌹https://t.co/GmvEc5Aa6Q",en,8,2022-12-17 22:18:04+00:00,
royaraha5,"2022 Washington summit in support of #Iran uprising for a Democratic, free republic Iran.  The program has just started. The opening remarks by the MC, Dr Solmaz AbouAli.   #MahsaAmini #Mahsa_Aminiمهساامینی   #IranRevolution2022 https://t.co/DNUxwiZwfM",en,19,2022-12-17 22:18:01+00:00,
zohi_manam,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:17:54+00:00,
sherrysh12,This yoga teacher is held captive by the terrorist cult of IRI for more than 2 month #MahsaAmini #IranRevoIution #IranRevolution2022 https://t.co/rdbAy2ZpBl,en,4,2022-12-17 22:17:49+00:00,Canada 
NeGin315,@AdiekSven @JoeBiden @ABaerbock @nouripour @gj_mitte @JosepBorrellF @katarinabarley @SPDEuropa @DLF @FAZ_Feuilleton @heutejournal @heuteshow @R_Martinono @WAZ_Redaktion @Wochenzeitung @SRF @ORF @zdfmagazin Exactly!   #HowHealthyIsToomajReally   #IranRevolution2022,en,0,2022-12-17 22:17:29+00:00,
W_K_Martin_III,"Bahman Hooshmand, from Saqqez, was abducted by government forces at his home on Wednesday, December 13, 2022.    His whereabouts and fate are unknown.    #JinaAkini  #Kurdistan   #IranRevolution2022 https://t.co/Vd9YK0ubGh",en,57,2022-12-17 22:17:14+00:00,Iranian Refugee Advocate
daryache3,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:16:58+00:00,
believeurselfss,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:16:51+00:00,
LeeLeeDaa,"2/ In a Kafkaesque scene, on his way out of court, a group of state run media ask him why he assaulted a Basiji &amp; the cop repeats the same ? to him.   He denies the accusations the whole time.     Journalists &amp; cops interrogating together. #Iran     #IranRevolution2022 #mahsaami̇ni̇ https://t.co/SNhwyyWRcn",en,23,2022-12-17 22:16:18+00:00,Iran 
massacre_1988,NCRI Statement | Iran: Names of 16 Other Uprising Martyrs Published   #IranProtests #IranRevolution2022 #Mahsa_Amini   https://t.co/NMOcfwBQAx,en,45,2022-12-17 22:16:10+00:00,"London, England"
fourdogsranch,I’ve been asked to raise awareness about #AmirHosseinRahimi in the #AnimalRescue community.    15 year old Amir was arrested by the #Iranian regime. He spends his time rescuing and feeding stray animals.    Remember his name.    #IranRevoIution #IranRevolution2022 #Iran #RescueDogs https://t.co/GAOFCJqVHy,en,274,2022-12-17 22:16:10+00:00,"Alberta, Canada"
BobGile96948893,Shameful.  Barbaric.  #Tehran Doctor #Tortured And Killed For Treating Wounded #Protesters  Say her name #Aida_Rostami #IranRevolution2022 https://t.co/UOZ389D3Pd,en,27,2022-12-17 22:16:09+00:00,"Toronto, Ontario"
Masoudmojahed44,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 22:16:05+00:00,"London, England"
LeeLeeDaa,Honoured to amplify the voice of the #Iranian people and supporting their fight for freedom at a panel discussion hosted by @NLinToronto @diasporafest. For #WomenLifeFreedom! #cdnpoli #SenCA #FreeIran2022 #IranRevolution2022 #HumanRightsDay https://t.co/j9RI0R1JVI,en,13,2022-12-17 22:15:58+00:00,Iran 
Ashin23599900,@1500tasvir_en I wish I could believe that U @UNWatch @amnesty @UNHumanRights @UNOCHA @HRC could do more than just kicking out D TERRORIST SAVAGE islamic rep. out of @UN_Women!!!  Around 15-18k prisoners R in D line for exectution!  @europarl  @eu_commission  #MashaAmini #OpIran #IranRevolution2022,en,0,2022-12-17 22:15:52+00:00,
behroz_azad,"#IranRevolution2022—December 17, Day 93  Fars, SC #Iran—Students of Shiraz Medical Sciences University rallied at the campus, protesting the arbitrary arrest of their classmate and chanting for his freedom.  #MahsaAmini🌹 https://t.co/1Z1PE4ZCL2",en,15,2022-12-17 22:15:45+00:00,Canada Toronto
saeedseydmorad1,"December 17 - Tehran, #Iran   Darvazeh Dowlat Metro Station  Protesters chanting: ""Death to the dictator!""  #IranRevolution2022  https://t.co/zs6ZWsWgfH",en,58,2022-12-17 22:15:43+00:00,
dumbeldorsister,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:15:41+00:00,
behroz_azad,"#IranRevolution2022  Khuzestan, SW #Iran—Footage shows large crowds of citizens attended the funeral of the late Donya Farhadi in Izeh on December 16, Day 92.    Locals say authorities kidnapped and tortured her to death. Then, they left her corpse in the Karun River.  #MahsaAmini🌹 https://t.co/msZbHTaCVC",en,17,2022-12-17 22:15:40+00:00,Canada Toronto
Ashin23599900,@1500tasvir_en I wish I could believe that U @UNWatch @amnesty @UNHumanRights @UNOCHA @HRC could do more than just kicking out D TERRORIST SAVAGE islamic rep. out of @UN_Women!!!  Around 15-18k prisoners R in D line for exectution!  @europarl  @eu_commission  #MashaAmini #OpIran #IranRevolution2022,en,0,2022-12-17 22:15:32+00:00,
FrederickRutle5,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  The Iranian people, much like the Ukrainian people who are also fighting for their freedom, have shown the world that the current regime in #Iran has no legitimacy, says @Gen_JackKeane.https://t.co/LHI1TV5d9y",en,8,2022-12-17 22:15:22+00:00,"Jacksonville, FL"
LadyLeyli3,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-17 22:15:11+00:00,
AbbasFathi1367,"December 16 - The Hague, The Netherlands  More footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/lK3sbUew4x",en,52,2022-12-17 22:15:10+00:00,
rozitaahmadi,@Be_Yourself38 @mamadporii @UN @hrw @humanrights1st @UNHumanRights @HRC Where is #MahnaKameli????  @UN_Women @womensmarch @Europarl_EN @euronews @AP @cnn @cnni @svtnyheter @ZDF @ABC  @P4HR @amnestyusa @amnesty @redcross @NewAnon0ps #MahsaAmini #IranRevolution2022 #R2PforIran,en,2,2022-12-17 22:15:07+00:00,
AbbasFathi1367,"December 16 - The Hague, The Netherlands  Additional footage of freedom-loving Iranians and supporters of the #Iran opposition PMOI/MEK held a photo exhibition in solidarity with #IranRevolution2022.  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/gSayMY8oY8",en,51,2022-12-17 22:15:06+00:00,
GolehIran,NCRI Statement | Iran: Names of 16 Other Uprising Martyrs Published   #IranProtests #IranRevolution2022 #Mahsa_Amini   https://t.co/NMOcfwBQAx,en,45,2022-12-17 22:15:03+00:00,
AbbasFathi1367,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-17 22:14:57+00:00,
GolehIran,"December 17 - Shiraz, south-central #Iran  Medicine students protesting and demanding the release of one of their classmates.  #IranRevolution2022  https://t.co/Uf2CaqQ3Hj",en,41,2022-12-17 22:14:55+00:00,
GolehIran,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Brave women chant in Darvazeh Shemiran metro station:  Swearing the blood of our martyrs, we resist to the end!  #MahsaAmini🌹 https://t.co/ExoCTCNUOD",en,17,2022-12-17 22:14:53+00:00,
AbbasFathi1367,"December 17 - Gonabad, northwest #Iran   Gas industry workers and employees on strike.  #IranRevolution2022  #اعتصابات_سراسری https://t.co/ekNGMFGR02",en,42,2022-12-17 22:14:52+00:00,
Ask21510117,Top 8 accomplishments of the passed 90 days since the passing of #mahsaamini     #iranprotests2022 #iranrevolution2022 #iranstrikes #opiran #zanzendegiazadi #womenlifefreedom https://t.co/AzQVrUdaLm,en,32,2022-12-17 22:14:43+00:00,
W_K_Martin_III,"On Monday, December 12, 2022, government forces abducted Roza Govaylyan, 18, from Sanandaj.    Her whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/K44htywb7H",en,63,2022-12-17 22:14:33+00:00,Iranian Refugee Advocate
behroz_azad,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Citizens chant at a metro station:  Political prisoners must be freed!  #MahsaAmini🌹 https://t.co/mFG0yfPk2j",en,23,2022-12-17 22:14:28+00:00,Canada Toronto
AbbasFathi1367,"December 17 - Tehran, #Iran   Families of detained protesters gathered outside the regime's notorious Evin Prison demanding answers about their loved ones' conditions and whereabouts.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر https://t.co/63XlNrPOMF",en,55,2022-12-17 22:14:27+00:00,
AbbasFathi1367,"December 17 - Tehran, #Iran   Darvazeh Dowlat Metro Station  Protesters chanting: ""Death to the dictator!""  #IranRevolution2022  https://t.co/zs6ZWsWgfH",en,58,2022-12-17 22:14:25+00:00,
behroz_azad,"#IranRevolution2022—December 17, Day 93  Alborz, C #Iran—Footage shows security forces surrounding the Qezel Hessar prison, Karaj.  Following the authorities' decision to hang at least four detainees, inmates launched a riot, supporting death-row prisoners.  #MahsaAmini🌹 https://t.co/bbbeRyv7zn",en,19,2022-12-17 22:14:23+00:00,Canada Toronto
Ar23604167,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:14:19+00:00,Tehran
behroz_azad,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Dozens of citizens reportedly rallied outside the notorious #Evin Prison, trying to find the whereabouts of their loved ones.  #MahsaAmini🌹 https://t.co/xCHNVJLtGI",en,18,2022-12-17 22:14:13+00:00,Canada Toronto
IranRevolt_2022,#SayTheirNames and be their voice…  #MakanDavari is in jail because he was fighting for everyone’s freedom! Freedom to live! To have a better life…  For a better future…    #MahsaAmini   #IranRevolution2022   🙏🙏🙏✌️✌️ https://t.co/S1QWn6Ofu3,en,2,2022-12-17 22:13:23+00:00,
AbbasFathi1367,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-17 22:13:20+00:00,
Davoudlotfi,"December 17 - Tehran, #Iran   Families of detained protesters gathered outside the regime's notorious Evin Prison demanding answers about their loved ones' conditions and whereabouts.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر https://t.co/63XlNrPOMF",en,55,2022-12-17 22:13:10+00:00,Norway
SuzanneLepage1,"🚨📢#live  📣join us  📣Washington Summit | Supporting Iran Uprising for a Secular, Democratic, Non-Nuclear Republic  #Iran  #Iranprotests2022  #IranRevolution2022  #اعتراضات_سراسری  https://t.co/xdWpzjMmMQ",en,67,2022-12-17 22:12:55+00:00,Ontario
rehaworld,"Salah Alizadeh, 36, from Sardasht, was abducted by government forces on Tuesday, December 6, 2022.    His whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/ZfLU2jbBFi",en,70,2022-12-17 22:12:37+00:00,France
shahramfarbood,"Today, we also heard from the honorable @chavezlinda.  Applaud her longstanding support for #FreeIran &amp; @Maryam_Rajavi's 10-point plan for a free &amp; democratic Iranian republic.Her position has been proven valid by ongoing uprising in #Iran, #IranRevolution2022 @HouseForeignGOP https://t.co/clGHLL61Aq",en,91,2022-12-17 22:12:29+00:00,
0xAnonymouse,@HillelNeuer China and Russia trying very hard to save their little betch in the Middle East. Pathetic ayatollahs.  #IranRevolution2022,en,0,2022-12-17 22:12:28+00:00,
BWelleweerd,"#IranRevolution2022   It's time for the #US to stop trying to appease the regime, even by attacking the worst enemies of the regime, including the NCRI. https://t.co/DnPds2QSpR  #StopExecutionInIran   #سر_خم_قدغن",en,4,2022-12-17 22:12:16+00:00,Netherlands
ulmer_eva,"On Monday, December 12, 2022, government forces abducted Roza Govaylyan, 18, from Sanandaj.    Her whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/K44htywb7H",en,63,2022-12-17 22:12:13+00:00,Nordrhein-Westfalen
BWelleweerd,"Today, we also heard from the honorable @chavezlinda.  Applaud her longstanding support for #FreeIran &amp; @Maryam_Rajavi's 10-point plan for a free &amp; democratic Iranian republic.Her position has been proven valid by ongoing uprising in #Iran, #IranRevolution2022 @HouseForeignGOP https://t.co/clGHLL61Aq",en,91,2022-12-17 22:12:03+00:00,Netherlands
MarkNiteguy,"Actually, Iranian opposition groups have just talked but not achieved ANYTHING for the last 43 years either,  even more reason not to depend on them &amp; let the people inside decide. #MahsaAmini #IranRevolution2022 #IranRevoIution #شورای_همکاری #ائتلاف_اپوزیسیون #اتحاد_رمز_پیروزی",en,1,2022-12-17 22:11:35+00:00,Brighton. UK
HamidRiahi2244,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Citizens chant at a metro station:  Political prisoners must be freed!  #MahsaAmini🌹 https://t.co/mFG0yfPk2j",en,23,2022-12-17 22:11:27+00:00,
dadash_ghiami,"December 17 - Tehran, #Iran   Families of detained protesters gathered outside the regime's notorious Evin Prison demanding answers about their loved ones' conditions and whereabouts.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر https://t.co/63XlNrPOMF",en,55,2022-12-17 22:10:51+00:00,
tnakom,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-17 22:10:45+00:00,
Azadi_Khojasteh,"Today, we also heard from the honorable @chavezlinda.  Applaud her longstanding support for #FreeIran &amp; @Maryam_Rajavi's 10-point plan for a free &amp; democratic Iranian republic.Her position has been proven valid by ongoing uprising in #Iran, #IranRevolution2022 @HouseForeignGOP https://t.co/clGHLL61Aq",en,91,2022-12-17 22:10:39+00:00,
dadash_ghiami,Former US Secretary of State @mikepompeo addressing Washington Summit. He said the people of #Iran have risen for their freedom &amp; underscored that firmness is the right policy. #IranRevolution2022 #IranRevoIution   https://t.co/dZBmgWtv3Q,en,31,2022-12-17 22:10:10+00:00,
dadash_ghiami,Former Secretary of State @mikepompeo addressing Washington Summit. He expressed appreciation for work of @Maryam_Rajavi &amp; NCRI for freedom of #Iran.  @mikepompeo stressed there could not be a better moment to address Iran's freedom.  #IranRevolution2022   https://t.co/dZBmgWKy5Q,en,33,2022-12-17 22:10:09+00:00,
kY3nbBCLzOBNCE7,"Washington Summit   Supporting #Iran Uprising for a Secular, Democratic, Non-Nuclear Republic✌   #IranRevolution2022   https://t.co/vyWqvFrhhD  @baski_LA @j_ahlia @how378_ @wonderworld2016  @Iam_Still_Me @Liesell71",en,7,2022-12-17 22:10:06+00:00,
Freedom17092022,"Now happening:  ""Every life you take 1000 will rise""  Iranian-Canadians chanting in Parliament Hill to ask concrete actions from their representatives after a group of @wlf_revolution volunteers based in #mtl went on a 3-day sit-in and hunger strike in #Ottawa.  #IranRevolution2022 https://t.co/xY6B4MeBhg",en,7,2022-12-17 22:09:34+00:00,
dadash_ghiami,Iranian youth dies after being tortured by security forces https://t.co/6Ryn6YHnjn via @YouTube   #IranRevolution2022,en,19,2022-12-17 22:09:27+00:00,
Freedom17092022,Iranian-Canadians holding placards of some of the horrible #crimesagainsthumanity committed by Islamic Republic during their 43 years ruling in Iran and called for solidarity in International community to #Stop_IR  #MahsaAmini #IranRevolution2022 https://t.co/Ss81lAGjx5,en,6,2022-12-17 22:09:26+00:00,
dadash_ghiami,"Today, we also heard from the honorable @chavezlinda.  Applaud her longstanding support for #FreeIran &amp; @Maryam_Rajavi's 10-point plan for a free &amp; democratic Iranian republic.Her position has been proven valid by ongoing uprising in #Iran, #IranRevolution2022 @HouseForeignGOP https://t.co/clGHLL61Aq",en,91,2022-12-17 22:09:25+00:00,
dadash_ghiami,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-17 22:09:24+00:00,
Freedom17092022,"Protesters holding placards of the crimes committed by #IRGC , #bloodynovember and downing of the passengers flight #PS752 that took lives of innocent people. In a statement they urged their government to acknowledge Ali Khamenei as #CriminalAgainsHumanity  #IranRevolution2022 https://t.co/5gFujXoIYw",en,4,2022-12-17 22:09:22+00:00,
Freedom17092022,"""Islamic Republic, we don't want, we don't want""  ""Republic Islamic, c'est fini,c'est fini""  Iranian-Canadians chanting in front of #ParliamentHill asking the govt for concrete actions after a 3-day sit-in and hunger strike by @wlf_revolution #Montreal #Ottawa #IranRevolution2022 https://t.co/uZfL92bDaB",en,14,2022-12-17 22:09:16+00:00,
dariushabbasi72,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Dozens of citizens reportedly rallied outside the notorious #Evin Prison, trying to find the whereabouts of their loved ones.  #MahsaAmini🌹 https://t.co/xCHNVJLtGI",en,18,2022-12-17 22:09:05+00:00,
IranNewsUpdate1,#Iran opposition PMOI/MEK has published the names of 596 people killed by the regime's security forces during #IranRevolution2022.    The names of other victims will be published following verification. Over 700 protesters have been killed as of December 17.  https://t.co/fBhNK357v9,en,33,2022-12-17 22:08:54+00:00,"Washington, DC"
DrSam00000,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:08:26+00:00,تهران
Victorysours,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  This is about a nation united behind a singular goal and that goal is the mullahs must go the Islamic Republic must end, says @Gen_JackKeane.https://t.co/pZ2ZVnXcaQ   #BlacklistIRGC  #ShutdownIranTerrorEmbassies",en,0,2022-12-17 22:08:14+00:00,London
alimalek5500,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Dozens of citizens reportedly rallied outside the notorious #Evin Prison, trying to find the whereabouts of their loved ones.  #MahsaAmini🌹 https://t.co/xCHNVJLtGI",en,18,2022-12-17 22:08:06+00:00,u.k
vegdaneiran,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  We must pursue a policy that says if you punish your people, we will punish your regime. Madam @Maryam_Rajavi's 10-point plan can be and should be the model for a future #Iran, says @ChavezLinda.https://t.co/3nb46qFguw",en,13,2022-12-17 22:07:54+00:00,Europe
Mona20211013,INDEED! We WIll be louder! WE WILL BE YOUR VOICE IN THE WORLD!  #IranRevoIution   #IranRevolution2022 https://t.co/xIt51WINIh,en,5,2022-12-17 22:07:28+00:00,
Victorysours,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  This is about a nation united behind a singular goal and that goal is the mullahs must go the Islamic Republic must end, says @Gen_JackKeane.https://t.co/LHI1TVmO16",en,11,2022-12-17 22:07:08+00:00,London
MansourAlrooqi,"December 17 - Shiraz, south-central #Iran  Medicine students protesting and demanding the release of one of their classmates.  #IranRevolution2022  https://t.co/Uf2CaqQ3Hj",en,41,2022-12-17 22:07:06+00:00,"Riyadh, Kingdom of Saudi Arabia"
alimalek5500,"December 17 - Shiraz, south-central #Iran  Medicine students protesting and demanding the release of one of their classmates.  #IranRevolution2022  https://t.co/Uf2CaqQ3Hj",en,41,2022-12-17 22:06:56+00:00,u.k
0xAnonymouse,@IranIntl Could you please do an English recording of this?? Much appreciated!! #IranRevolution2022,en,0,2022-12-17 22:06:46+00:00,
Bikhabaram,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,552,2022-12-17 22:06:39+00:00,Somewhere I belong
Aramzede,"Father and son! Ceremony, birthday cake...  A revolution is coming to Iran, and our fallen brothers and sisters will never get forgotten.   #IranRevolution2022   #IranProtests2022   #KurdistanProtests   #JinaAmini https://t.co/FHeO9pYuQE",en,7,2022-12-17 22:06:22+00:00,
Victorysours,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  This is not 2009 and a fraudulent election. This is not 2019 and fuel prices skyrocketed... This is very different. This is not just about the hijab, says @Gen_JackKeane.https://t.co/pZ2ZVnXcaQ    #BlacklistIRGC",en,1,2022-12-17 22:06:19+00:00,London
MarkNiteguy,"If the Iranian opposition groups cannot even agree on forming a coalition, we have no chance. Let the true leaders fighting in the streets form the next democratically elected government. #IranRevolution2022 #IranRevoIution #اتحاد_رمز_پیروزی #ائتلاف_اپوزیسیون  #شورای_همکاری",en,0,2022-12-17 22:06:16+00:00,Brighton. UK
padideraha1,"#IranRevolution2022—""𝐖𝐚𝐬𝐡𝐢𝐧𝐠𝐭𝐨𝐧 𝐒𝐮𝐦𝐦𝐢𝐭""  I would like to see this take place, and this could help move the movement forward by inviting @Maryam_Rajavi to Washington to tour America to speak. She needs to come here, says @SamuelBrownback.https://t.co/5jz0we52Ie",en,13,2022-12-17 22:05:47+00:00,
Skyhawk442,"Join us   Washington Summit   Supporting #Iran Uprising for a Secular, Democratic, Non-Nuclear Republic✌   #IranRevolution2022   @grybdn @clotilde2001 @Skyhawk442 @DavieFae  @disyben @Lamhfada @__Krokodil @BredsedatelMjao @doyle_esther @cosmerojas3 @AGarblek   https://t.co/vyWqvFrhhD",en,9,2022-12-17 22:05:46+00:00,In your thoughts
IranNewsUpdate1,"Today, we also heard from the honorable @chavezlinda.  Applaud her longstanding support for #FreeIran &amp; @Maryam_Rajavi's 10-point plan for a free &amp; democratic Iranian republic.Her position has been proven valid by ongoing uprising in #Iran, #IranRevolution2022 @HouseForeignGOP https://t.co/clGHLL61Aq",en,91,2022-12-17 22:05:42+00:00,"Washington, DC"
Arshia9307,An Iranian doctor who helped injured protestors has been killed under very suspicious circumstances! #AidaRostami was just 36 years old &amp; her body was discovered badly disfigured after she went missing.  #MahsaAmini   #IranRevolution2022 https://t.co/8hK290nNLL,en,4,2022-12-17 22:05:42+00:00,
vidag219,"Salah Alizadeh, 36, from Sardasht, was abducted by government forces on Tuesday, December 6, 2022.    His whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/ZfLU2jbBFi",en,70,2022-12-17 22:05:38+00:00,
vidag219,"On Monday, December 12, 2022, government forces abducted Roza Govaylyan, 18, from Sanandaj.    Her whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/K44htywb7H",en,63,2022-12-17 22:05:35+00:00,
vegdaneiran,"#IranRevolution2022—December 17, Day 93  Tehran, #Iran's capital—Dozens of citizens reportedly rallied outside the notorious #Evin Prison, trying to find the whereabouts of their loved ones.  #MahsaAmini🌹 https://t.co/xCHNVJLtGI",en,18,2022-12-17 22:05:32+00:00,Europe
vegdaneiran,"December 17 - Tehran, #Iran   Darvazeh Dowlat Metro Station  Protesters chanting: ""Death to the dictator!""  #IranRevolution2022  https://t.co/zs6ZWsWgfH",en,58,2022-12-17 22:05:30+00:00,Europe
